date,_pm25,year,month,day,PM25,Date
9/30/2021,79.55930298,2021,9,30,22.34514475,9/30/2021
9/30/2021,79.55930298,2021,9,30,22.34514475,9/30/2021
9/30/2021,79.55930298,2021,9,30,22.34514475,9/30/2021
9/30/2021,79.55930298,2021,9,30,22.34514475,9/30/2021
9/30/2021,79.55930298,2021,9,30,22.34514475,9/30/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/7/2021,79.55930298,2021,10,7,22.34514475,10/7/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/8/2021,79.55930298,2021,10,8,22.34514475,10/8/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/9/2021,79.55930298,2021,10,9,22.34514475,10/9/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/10/2021,79.55930298,2021,10,10,22.34514475,10/10/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/11/2021,79.55930298,2021,10,11,22.34514475,10/11/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/12/2021,79.55930298,2021,10,12,22.34514475,10/12/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/13/2021,79.55930298,2021,10,13,22.34514475,10/13/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/14/2021,79.55930298,2021,10,14,22.34514475,10/14/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/15/2021,79.55930298,2021,10,15,22.34514475,10/15/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/16/2021,79.55930298,2021,10,16,22.34514475,10/16/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/17/2021,79.55930298,2021,10,17,22.34514475,10/17/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/18/2021,79.55930298,2021,10,18,22.34514475,10/18/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/19/2021,79.55930298,2021,10,19,22.34514475,10/19/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/20/2021,79.55930298,2021,10,20,22.34514475,10/20/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/21/2021,79.55930298,2021,10,21,22.34514475,10/21/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/22/2021,79.55930298,2021,10,22,22.34514475,10/22/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/23/2021,79.55930298,2021,10,23,22.34514475,10/23/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/24/2021,79.55930298,2021,10,24,22.34514475,10/24/2021
10/25/2021,79.55930298,2021,10,25,22.34514475,10/25/2021
10/25/2021,79.55930298,2021,10,25,22.34514475,10/25/2021
